Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2000-07-26,71.948,71.948,68.293,68.371,86815
2000-07-27,67.608,67.608,64.559,66.387,195364
2000-07-28,64.714,66.161,64.714,65.399,104487
2000-07-31,63.19,63.571,62.046,62.809,79340
2000-08-01,62.046,62.046,59.534,59.613,105434
2000-08-02,60.374,62.046,60.374,61.821,63113
2000-08-03,60.911,61.362,59.465,59.837,60507
2000-08-04,63.19,63.346,62.046,63.19,63093
2000-08-07,63.113,63.113,61.743,62.046,70656
2000-08-08,60.911,62.203,60.911,61.666,62267
2000-08-09,62.046,64.108,62.046,63.797,112902
2000-08-10,63.19,63.19,61.214,61.285,121979
2000-08-11,60.911,60.911,58.702,59.613,133263
2000-08-14,59.69,59.916,59.613,59.837,38930
2000-08-16,59.084,60.833,59.084,60.374,46420
2000-08-17,58.017,59.084,57.326,57.559,83288
2000-08-18,57.481,57.481,54.813,55.35,74497
2000-08-21,55.575,55.575,54.129,55.575,53203
2000-08-22,55.956,55.956,54.813,55.194,67686
2000-08-23,54.813,56.034,54.665,55.427,47860
2000-08-24,55.731,57.403,55.731,57.1,103984
2000-08-25,57.636,59.613,57.636,59.613,117401
2000-08-28,59.768,59.768,58.546,59.309,94158
2000-08-29,59.005,59.768,58.321,59.768,60575
2000-08-30,59.768,62.046,59.768,61.285,120782
2000-08-31,62.35,63.952,61.977,63.797,120207
2000-09-01,66.084,68.519,65.321,68.215,154819
2000-09-04,69.203,69.203,65.858,66.239,163106
2000-09-05,65.174,65.174,62.506,63.19,171242
2000-09-06,62.809,64.489,62.809,63.571,101968
2000-09-07,63.268,63.649,62.046,63.113,66941
2000-09-08,63.952,67.071,62.965,63.346,86070
2000-09-11,62.427,62.427,61.517,61.666,33946
2000-09-12,60.53,62.124,60.53,61.743,100484
2000-09-13,61.821,62.809,60.833,61.517,122501
2000-09-14,61.362,61.362,60.53,60.53,67903
2000-09-15,59.994,59.994,58.702,59.153,46462
2000-09-18,56.719,57.178,55.956,56.719,64292
2000-09-19,56.337,57.023,56.034,56.415,73215
2000-09-20,57.481,57.481,56.19,56.571,43867
2000-09-21,56.337,56.337,54.129,54.813,60006
2000-09-22,51.391,52.837,50.021,51.694,124002
2000-09-25,53.297,54.207,52.611,53.521,98519
2000-09-26,51.772,51.849,50.247,50.325,64617
2000-09-27,51.165,52.153,51.165,52.075,49708
2000-09-28,52.153,52.153,50.247,51.391,70568
2000-09-29,53.444,53.747,52.456,52.915,53517
2000-10-02,52.915,54.51,52.915,53.678,56925
2000-10-03,51.694,53.14,51.01,52.759,36395
2000-10-04,51.088,51.849,50.784,51.235,41040
2000-10-05,52.153,53.981,52.153,53.444,101442
2000-10-06,53.521,56.19,53.297,54.51,143749
2000-10-09,52.915,53.218,51.849,52.534,44293
2000-10-10,53.6,53.6,52.456,53.297,40170
2000-10-11,51.165,51.165,49.866,50.784,90726
2000-10-12,51.088,52.301,50.628,50.628,79733
2000-10-13,47.968,49.104,47.206,48.497,83238
2000-10-16,52.759,52.759,51.468,51.849,134735
2000-10-17,51.849,53.14,51.772,53.14,186611
2000-10-18,50.931,51.313,47.968,49.182,98987
2000-10-19,51.694,53.444,51.694,52.611,129383
2000-10-20,54.743,54.743,53.14,53.747,151491
2000-10-23,53.678,53.678,51.694,52.837,112449
2000-10-24,52.759,53.678,52.759,53.218,61923
2000-10-25,51.997,51.997,50.854,51.235,66090
2000-10-26,51.391,51.391,50.628,50.706,43896
2000-10-27,51.01,51.01,50.021,50.169,76070
2000-10-30,50.325,50.325,49.104,49.337,47801
2000-10-31,49.563,50.55,49.563,50.247,64025
2000-11-02,51.546,53.444,51.546,53.444,74988
2000-11-03,52.534,53.218,51.165,51.313,196495
2000-11-06,51.01,51.694,50.628,51.694,177833
2000-11-07,50.854,50.854,48.801,49.104,137665
2000-11-08,49.485,50.021,48.723,48.723,75292
2000-11-09,47.968,47.968,46.288,46.444,86672
2000-11-10,46.444,46.444,44.46,44.92,64546
2000-11-13,42.104,42.562,41.038,41.115,115493
2000-11-14,42.633,44.009,42.329,43.776,141444
2000-11-15,44.157,44.538,43.014,43.931,128547
2000-11-16,43.776,44.009,43.014,43.853,58155
2000-11-17,43.698,44.538,43.395,44.234,89171
2000-11-20,45.3,45.3,44.079,44.157,106937
2000-11-21,44.157,44.997,44.157,44.694,28004
2000-11-22,44.538,44.538,43.169,43.931,56808
2000-11-23,44.009,44.234,42.936,43.395,53773
2000-11-24,43.853,45.604,43.395,45.223,96267
2000-11-27,46.824,47.128,46.14,46.211,90450
2000-11-28,45.907,46.288,44.92,45.526,70563
2000-11-29,44.997,45.223,44.46,44.46,66355
2000-11-30,43.931,43.931,41.87,42.866,105277
2000-12-01,43.472,44.009,42.788,43.395,73937
2000-12-04,43.628,43.628,41.186,41.644,47659
2000-12-05,42.329,42.788,41.948,42.026,60904
2000-12-06,44.694,44.694,43.014,43.931,114490
2000-12-07,43.55,45.604,43.247,44.763,140778
2000-12-08,46.669,48.723,46.521,48.341,194325
2000-12-11,49.866,50.931,48.723,50.325,175084
2000-12-12,51.01,51.391,50.325,50.784,131995
2000-12-13,51.088,51.088,49.485,49.563,204600
2000-12-14,49.407,50.247,48.723,49.718,106045
2000-12-15,48.801,49.64,48.723,49.485,72137
2000-12-18,48.575,51.617,48.575,51.617,158237
2000-12-19,51.165,52.456,50.628,51.391,135427
2000-12-20,50.325,50.628,48.575,48.653,152358
2000-12-21,47.128,49.259,46.824,47.813,116555
2000-12-22,49.259,49.64,48.878,49.64,83812
2000-12-27,50.628,51.849,50.481,50.931,72325
2000-12-28,51.391,51.391,49.485,49.866,64090
2000-12-29,50.021,50.403,48.723,49.485,45444
2001-01-02,48.341,48.341,47.51,47.968,38066
2001-01-03,47.587,47.587,45.456,45.907,81380
2001-01-04,48.723,48.723,46.211,46.444,129957
2001-01-05,46.444,46.591,44.694,44.841,71035
2001-01-08,43.628,43.776,43.014,43.014,40714
2001-01-09,43.55,44.46,42.936,44.382,83457
2001-01-10,44.157,44.157,42.936,43.247,61368
2001-01-11,42.866,43.014,42.485,42.633,74973
2001-01-12,43.853,44.538,43.317,43.698,158356
2001-01-15,44.312,44.312,43.169,43.395,29637
2001-01-16,43.698,43.776,42.788,43.247,34622
2001-01-17,43.776,45.144,43.014,44.694,110955
2001-01-18,44.538,46.288,44.312,45.3,186004
2001-01-19,46.747,47.431,46.444,46.824,240068
2001-01-22,47.128,47.431,45.378,45.378,90673
2001-01-23,44.616,45.456,44.312,44.92,95371
2001-01-24,45.907,46.288,44.694,45.526,85709
2001-01-25,44.616,45.526,44.46,44.763,131684
2001-01-26,43.776,43.853,43.472,43.628,102644
2001-01-29,43.776,44.312,43.628,44.157,97508
2001-01-30,44.92,45.604,44.841,44.92,198511
2001-01-31,44.92,45.075,44.538,44.92,55761
2001-02-01,44.46,44.46,43.853,44.079,44368
2001-02-02,44.157,44.92,43.853,44.234,38350
2001-02-05,43.776,43.776,42.026,42.104,67218
2001-02-06,41.8,41.8,40.198,40.657,87334
2001-02-07,40.198,40.198,37.685,38.066,202413
2001-02-08,37.911,38.673,37.079,37.763,136054
2001-02-09,38.066,38.37,36.698,37.227,74924
2001-02-12,36.776,37.763,36.16,37.079,69697
2001-02-13,38.222,40.05,37.608,40.05,202390
2001-02-14,38.828,39.591,38.525,39.357,122049
2001-02-15,40.353,40.579,39.514,40.276,110037
2001-02-16,39.288,39.895,37.608,38.447,196836
2001-02-19,38.222,38.828,37.227,37.227,53073
2001-02-20,37.989,38.37,37.227,37.382,70305
2001-02-21,36.923,37.537,36.014,37.227,117319
2001-02-22,37.305,38.144,36.542,37.537,121824
2001-02-23,38.447,38.985,37.46,38.066,102015
2001-02-26,39.436,39.591,38.828,38.985,62837
2001-02-27,38.525,38.907,36.845,37.305,81602
2001-02-28,36.472,38.447,35.399,38.144,106359
2001-03-01,36.923,37.685,36.238,36.317,88648
2001-03-02,36.16,37.382,35.857,36.62,124147
2001-03-05,37.079,37.46,36.16,37.382,45193
2001-03-06,37.685,38.066,37.001,37.305,63276
2001-03-07,36.923,36.923,35.399,36.16,55144
2001-03-08,35.554,35.78,34.263,34.333,55292
2001-03-09,33.267,33.424,31.821,31.898,70855
2001-03-12,29.16,30.608,28.243,28.476,106111
2001-03-13,28.321,30.451,28.173,29.386,140031
2001-03-14,29.922,29.922,26.726,27.792,156279
2001-03-15,28.927,29.16,27.861,28.554,192295
2001-03-16,28.321,28.554,27.108,28.173,88021
2001-03-19,27.792,28.624,27.558,27.861,83308
2001-03-20,28.398,29.238,28.173,28.476,144038
2001-03-21,27.94,28.624,27.558,28.017,68503
2001-03-22,27.861,28.321,27.558,28.243,76160
2001-03-23,29.238,30.001,29.005,29.767,157948
2001-03-26,30.07,30.685,29.308,29.386,151860
2001-03-27,29.238,30.07,28.857,29.845,167992
2001-03-28,30.451,30.685,29.845,29.845,123122
2001-03-29,29.238,29.689,29.005,29.619,44008
2001-03-30,30.148,30.148,29.689,30.001,65616
2001-04-02,30.001,30.226,29.083,29.464,96834
2001-04-03,28.624,28.857,28.173,28.702,56371
2001-04-04,27.489,28.702,27.489,28.398,88504
2001-04-05,29.083,29.308,28.398,29.083,178646
2001-04-06,29.386,30.148,29.083,29.689,236847
2001-04-09,30.001,31.595,29.689,31.595,204803
2001-04-10,32.202,33.424,32.054,32.435,288970
2001-04-11,32.738,33.579,32.357,33.267,218234
2001-04-12,33.267,33.267,32.513,32.661,108170
2001-04-17,31.673,31.821,30.989,31.214,95667
2001-04-18,32.661,33.424,32.202,33.424,157628
2001-04-19,34.263,34.714,33.648,33.727,333166
2001-04-20,33.501,34.03,32.435,32.816,296033
2001-04-23,32.131,32.131,31.136,31.292,108437
2001-04-24,31.673,31.976,30.833,31.44,143469
2001-04-25,31.595,31.976,30.911,31.976,74593
2001-04-26,31.976,33.424,31.976,33.198,154228
2001-04-27,33.041,33.041,32.357,32.583,129963
2001-04-30,32.738,33.041,31.517,31.517,48963
2001-05-02,31.976,32.886,31.369,31.976,97497
2001-05-04,31.595,32.202,31.369,31.898,44940
2001-05-07,32.28,32.816,31.673,31.673,50793
2001-05-08,31.214,31.292,30.001,30.07,65663
2001-05-09,29.083,29.308,28.476,28.702,101558
2001-05-10,29.083,30.07,28.857,30.07,110810
2001-05-11,29.767,30.989,29.767,30.833,106697
2001-05-14,30.608,30.989,30.374,30.911,40054
2001-05-15,30.911,31.136,30.451,30.608,100771
2001-05-16,30.07,30.07,29.619,29.845,63539
2001-05-17,30.911,30.989,30.304,30.608,105573
2001-05-18,30.374,30.608,30.07,30.608,43974
2001-05-21,30.148,31.821,30.148,31.821,126303
2001-05-22,32.357,33.198,32.357,32.738,244637
2001-05-23,32.357,33.041,32.28,32.583,99855
2001-05-24,32.661,32.964,32.28,32.738,47088
2001-05-25,32.964,32.964,31.821,31.821,35466
2001-05-28,31.976,31.976,31.595,31.75,16591
2001-05-29,31.821,32.202,31.214,31.44,27651
2001-05-30,31.214,31.214,30.451,30.451,66435
2001-05-31,30.07,31.066,30.07,30.833,29107
2001-06-01,30.911,31.066,30.833,30.833,30224
2001-06-04,30.989,31.214,29.922,30.07,29839
2001-06-05,30.07,30.451,29.767,30.451,42255
2001-06-06,30.833,30.833,29.083,29.083,77141
2001-06-07,29.16,29.16,28.173,28.554,66062
2001-06-08,28.624,29.238,27.636,27.792,69479
2001-06-11,27.332,28.173,27.029,27.489,82573
2001-06-12,27.558,28.095,27.332,27.411,66362
2001-06-13,28.095,28.095,26.57,26.726,66640
2001-06-15,26.189,26.415,25.279,25.35,72373
2001-06-18,25.35,25.505,23.451,24.135,103916
2001-06-19,24.283,24.439,22.915,23.599,87037
2001-06-20,23.148,23.677,22.915,23.218,104931
2001-06-21,23.754,24.135,23.677,24.058,128975
2001-06-22,24.595,25.202,24.283,24.898,161882
2001-06-25,24.517,25.66,24.517,25.35,158933
2001-06-26,25.202,25.202,23.677,24.214,89230
2001-06-27,24.439,24.439,23.07,23.07,64638
2001-06-28,23.07,23.07,21.701,22.612,109441
2001-06-29,23.148,23.148,22.152,22.386,86274
2001-07-02,22.386,22.386,20.177,20.939,143611
2001-07-03,20.402,20.783,18.955,19.415,251306
2001-07-04,19.337,19.641,18.123,18.73,184703
2001-07-05,18.652,19.492,18.348,18.955,272315
2001-07-06,18.808,19.873,18.808,19.641,340118
2001-07-09,19.415,19.641,18.877,19.111,154311
2001-07-10,19.258,19.57,18.348,19.111,211001
2001-07-11,18.652,19.492,18.427,19.415,121440
2001-07-12,20.099,21.017,19.873,20.558,262084
2001-07-13,21.017,21.017,19.873,20.099,227906
2001-07-16,20.254,20.558,20.099,20.254,125364
2001-07-17,17.586,19.57,17.431,18.271,356859
2001-07-18,17.812,17.812,16.521,16.599,302383
2001-07-19,16.521,16.98,16.218,16.902,247830
2001-07-20,16.295,16.902,15.915,15.992,284741
2001-07-23,15.992,16.14,15.074,15.074,134991
2001-07-24,15.152,15.152,14.126,14.195,208936
2001-07-25,14.468,14.507,13.324,13.324,176048
2001-07-26,13.324,14.086,13.099,13.892,253486
2001-07-27,14.468,14.576,14.273,14.468,265335
2001-07-30,14.615,14.615,13.783,13.783,139439
2001-07-31,13.705,13.822,13.324,13.705,74912
2001-08-01,13.969,14.39,13.628,14.273,43099
2001-08-02,14.468,14.848,14.468,14.693,105512
2001-08-03,14.654,15.533,14.312,15.455,133531
2001-08-06,15.611,16.677,15.377,15.533,136690
2001-08-07,15.611,15.611,14.996,15.036,111461
2001-08-08,14.848,14.848,14.507,14.576,98265
2001-08-09,14.164,14.615,13.628,14.545,190567
2001-08-10,14.848,15.377,14.693,14.888,102638
2001-08-13,14.919,15.3,14.81,15.152,36396
2001-08-14,15.455,16.444,15.3,16.365,174223
2001-08-16,15.611,16.218,15.533,15.611,65747
2001-08-17,15.455,15.681,14.957,15.229,76908
2001-08-20,15.377,15.611,15.036,15.229,67904
2001-08-21,15.3,15.758,15.229,15.3,117525
2001-08-22,15.191,15.681,15.113,15.455,96152
2001-08-23,15.3,15.681,15.152,15.681,93202
2001-08-24,15.837,16.521,15.837,16.365,113863
2001-08-27,16.98,17.664,16.599,17.128,306577
2001-08-28,17.128,18.808,17.128,18.73,416431
2001-08-29,18.652,19.189,17.664,17.89,593201
2001-08-30,17.509,18.348,17.283,17.586,231907
2001-08-31,17.431,17.812,17.057,17.283,133480
2001-09-03,17.283,17.742,17.283,17.742,116031
2001-09-04,18.193,18.427,17.431,17.586,178641
2001-09-05,17.509,18.505,17.509,18.505,235739
2001-09-06,18.505,18.877,18.123,18.123,114238
2001-09-07,17.742,18.348,17.742,17.89,77457
2001-09-10,17.812,17.89,17.283,17.89,37729
2001-09-11,18.045,18.123,15.611,15.611,37083
2001-09-12,15.611,16.295,15.152,16.218,180054
2001-09-13,16.295,16.521,15.837,16.218,99195
2001-09-14,16.295,16.295,15.229,15.455,161134
2001-09-17,14.732,14.996,14.615,14.771,44189
2001-09-18,14.996,15.152,14.615,14.771,59598
2001-09-19,14.888,15.113,14.81,14.919,134866
2001-09-20,14.693,14.848,14.468,14.507,32001
2001-09-21,14.39,14.429,13.783,14.047,111681
2001-09-24,14.468,14.468,14.009,14.047,22531
2001-09-25,14.39,14.576,14.164,14.312,13333
2001-09-26,14.468,14.693,14.312,14.312,49881
2001-09-27,14.39,14.545,14.195,14.273,40927
2001-09-28,14.545,14.654,14.164,14.195,88428
2001-10-01,14.312,14.312,13.744,13.853,37641
2001-10-02,13.822,13.931,13.588,13.853,59499
2001-10-03,13.705,13.705,13.324,13.363,76897
2001-10-04,13.783,13.931,13.628,13.628,46732
2001-10-05,13.705,13.969,13.628,13.853,60824
2001-10-08,13.892,14.39,13.705,14.35,38685
2001-10-09,14.507,15.611,14.507,15.455,76211
2001-10-10,16.062,17.206,15.915,16.902,111265
2001-10-11,17.89,19.189,17.431,18.427,409584
2001-10-12,18.505,18.505,17.812,18.348,134699
2001-10-15,17.967,18.574,17.742,17.967,68793
2001-10-16,18.505,19.492,18.505,19.258,301185
2001-10-17,20.48,21.164,18.348,18.348,409983
2001-10-18,17.967,18.877,17.742,18.73,110160
2001-10-19,18.73,19.641,18.652,19.258,134702
2001-10-22,19.415,20.939,19.337,20.939,133411
2001-10-23,22.612,22.767,19.944,20.177,210011
2001-10-24,20.402,21.242,20.402,20.939,124267
2001-10-25,21.771,22.005,19.111,20.635,237232
2001-10-26,21.321,21.701,20.783,21.545,148774
2001-10-29,21.927,22.005,20.939,21.242,108294
2001-10-30,20.48,21.017,19.873,19.873,145465
2001-10-31,20.254,20.402,19.492,19.944,134723
2001-11-02,20.402,20.48,19.873,19.944,72106
2001-11-05,20.177,20.402,19.944,20.402,39937
2001-11-06,20.706,21.321,20.099,20.402,55958
2001-11-07,20.48,20.48,19.796,20.177,51624
2001-11-08,20.325,21.017,19.873,21.017,130335
2001-11-09,21.017,21.701,20.706,20.939,174435
2001-11-12,21.164,21.468,20.099,20.48,92611
2001-11-13,21.017,22.005,21.017,22.005,141056
2001-11-14,22.689,24.135,22.612,23.599,280453
2001-11-15,23.832,23.832,22.308,22.308,388284
2001-11-16,22.083,22.612,20.706,20.939,455297
2001-11-19,21.321,21.771,19.641,21.087,323768
2001-11-20,20.706,21.087,20.177,20.402,181628
2001-11-21,20.177,20.783,19.718,19.718,211622
2001-11-22,19.57,20.254,18.877,20.177,303261
2001-11-23,20.325,20.558,19.57,20.099,85417
2001-11-26,20.402,20.402,19.873,19.944,61056
2001-11-27,19.641,20.099,19.189,19.189,110239
2001-11-28,19.337,19.337,18.652,19.034,141165
2001-11-29,19.189,20.021,18.955,19.415,173243
2001-11-30,19.492,19.873,19.258,19.258,63260
2001-12-03,19.034,19.189,18.271,18.427,205534
2001-12-04,18.73,19.189,18.574,19.189,167081
2001-12-05,19.641,19.796,18.808,19.111,166754
2001-12-06,19.641,19.796,19.034,19.337,188246
2001-12-07,19.111,19.415,19.111,19.415,107346
2001-12-10,19.415,19.415,18.652,18.808,65797
2001-12-11,18.505,18.73,17.664,18.505,168991
2001-12-12,18.505,18.574,18.045,18.271,45953
2001-12-13,18.123,18.271,16.747,16.98,88836
2001-12-14,16.599,16.825,15.915,15.992,298927
2001-12-17,16.218,17.128,15.992,16.218,164920
2001-12-18,16.521,17.89,16.218,17.812,528179
2001-12-19,17.89,17.89,16.902,17.361,172148
2001-12-20,16.902,17.431,16.747,16.747,145794
2001-12-21,16.521,16.902,16.365,16.825,227763
2001-12-27,16.98,17.283,16.825,17.283,79979
2001-12-28,17.431,17.509,17.206,17.509,67338
2001-12-31,17.431,17.742,17.206,17.206,52773
2002-01-02,17.206,17.431,17.128,17.283,21317
2002-01-03,17.431,18.955,17.431,18.652,325539
2002-01-04,19.337,20.325,19.189,19.641,550131
2002-01-07,19.718,20.783,19.337,20.48,280160
2002-01-08,20.558,21.017,20.177,20.325,332352
2002-01-09,20.48,22.456,20.402,22.23,371734
2002-01-10,22.152,23.529,21.39,21.771,615824
2002-01-11,22.005,22.992,21.39,22.689,344099
2002-01-14,21.849,22.837,21.849,22.612,180310
2002-01-15,22.386,24.283,22.386,24.058,176474
2002-01-16,24.361,25.583,23.677,23.98,408668
2002-01-17,24.898,24.968,23.218,24.361,347077
2002-01-18,24.214,24.439,23.373,23.451,137990
2002-01-21,23.218,23.529,22.534,23.218,118640
2002-01-22,23.296,25.124,23.296,24.898,259727
2002-01-23,25.124,25.66,24.439,24.439,289556
2002-01-24,24.821,25.35,24.439,25.124,187925
2002-01-25,25.046,25.583,24.361,24.664,138136
2002-01-28,24.742,24.898,23.529,23.529,163250
2002-01-29,23.296,23.902,22.992,23.599,171148
2002-01-30,23.218,23.373,22.534,22.915,132148
2002-01-31,23.599,23.677,23.148,23.373,63965
2002-02-01,23.832,23.98,22.689,22.767,60517
2002-02-04,22.083,22.083,21.321,21.321,183995
2002-02-05,20.783,21.087,20.402,21.017,120057
2002-02-06,21.545,22.456,21.017,21.849,139081
2002-02-07,21.468,22.456,21.39,22.005,76240
2002-02-08,22.308,22.689,21.545,21.545,76343
2002-02-11,22.152,22.152,21.545,21.624,59102
2002-02-12,21.927,22.005,21.321,21.321,35821
2002-02-13,21.468,22.005,21.321,22.005,45883
2002-02-14,22.23,22.386,21.624,21.624,84697
2002-02-15,21.545,22.005,21.545,21.624,37374
2002-02-18,21.701,21.771,21.242,21.242,38792
2002-02-19,21.321,21.321,20.706,21.087,32211
2002-02-20,21.017,21.771,20.783,21.771,64317
2002-02-21,22.23,22.456,21.321,21.321,87168
2002-02-22,21.017,21.771,20.939,21.771,47583
2002-02-25,21.927,22.837,21.849,22.837,145284
2002-02-26,23.451,23.754,22.534,22.534,231163
2002-02-27,23.07,23.218,22.23,22.386,132297
2002-02-28,22.386,22.534,22.083,22.386,37606
2002-03-01,22.386,22.689,22.23,22.689,36807
2002-03-04,23.296,23.529,22.837,22.915,157246
2002-03-05,23.07,23.451,22.386,22.689,154068
2002-03-06,22.767,22.767,22.386,22.612,43799
2002-03-07,22.767,23.754,22.689,23.373,188520
2002-03-08,23.599,23.677,23.218,23.599,85182
2002-03-11,23.529,23.599,22.992,22.992,48812
2002-03-12,22.689,22.689,21.701,21.927,155101
2002-03-13,21.545,22.23,21.468,21.927,120097
2002-03-14,21.927,22.152,21.701,21.771,38082
2002-03-15,21.771,22.005,21.701,21.701,24610
2002-03-18,21.701,21.927,21.468,21.545,26508
2002-03-19,21.701,21.701,20.939,21.164,49918
2002-03-20,21.087,21.39,21.017,21.39,17222
2002-03-21,21.321,21.545,20.939,20.939,23497
2002-03-22,21.164,21.624,21.017,21.468,112666
2002-03-25,21.624,21.771,21.017,21.017,50665
2002-03-26,21.017,21.321,20.939,21.087,19316
2002-03-27,21.321,21.771,21.017,21.468,43249
2002-03-28,21.701,21.701,21.321,21.321,17329
2002-04-02,21.164,21.468,21.164,21.242,21741
2002-04-03,21.242,21.39,21.164,21.39,24388
2002-04-04,21.164,21.468,21.164,21.468,28143
2002-04-05,21.545,21.927,21.545,21.927,48060
2002-04-08,21.849,22.612,21.849,21.927,68055
2002-04-09,22.386,23.218,22.083,23.148,135041
2002-04-10,22.992,23.451,22.689,23.07,94211
2002-04-11,23.07,23.218,22.534,22.915,39155
2002-04-12,22.915,22.915,22.23,22.386,50331
2002-04-15,22.456,22.534,21.927,22.386,40553
2002-04-16,22.534,22.612,21.624,21.701,75389
2002-04-17,21.849,21.927,20.635,20.939,263757
2002-04-18,20.939,20.939,19.189,19.57,166126
2002-04-19,19.258,20.177,19.111,19.415,92679
2002-04-22,19.111,19.796,19.111,19.796,35494
2002-04-23,20.021,20.099,19.641,19.873,39262
2002-04-24,19.796,19.796,18.271,18.271,100400
2002-04-25,18.045,18.045,16.825,17.742,165418
2002-04-26,17.812,18.877,17.742,18.271,88127
2002-04-29,18.271,18.427,17.89,18.045,25252
2002-04-30,18.123,18.348,17.967,18.193,23075
2002-05-02,18.045,18.427,17.967,18.271,7712
2002-05-06,18.271,18.427,17.742,18.045,37542
2002-05-07,18.123,18.123,17.742,17.89,23429
2002-05-08,18.348,18.348,17.509,17.967,55454
2002-05-09,18.123,18.271,17.128,17.206,57161
2002-05-10,16.98,17.206,16.14,16.521,95064
2002-05-13,16.218,17.283,16.218,17.057,39610
2002-05-14,17.206,17.509,16.747,17.283,161468
2002-05-15,17.509,17.509,17.206,17.361,20447
2002-05-16,17.586,19.189,17.586,19.189,262401
2002-05-17,20.021,20.254,19.034,19.189,409279
2002-05-20,19.415,19.718,19.258,19.492,70058
2002-05-21,19.415,20.099,19.034,19.873,142604
2002-05-22,19.641,20.099,19.189,19.258,94077
2002-05-23,19.189,19.796,19.111,19.641,53164
2002-05-24,19.796,19.796,19.415,19.57,37435
2002-05-27,19.415,20.177,19.415,19.57,67134
2002-05-28,20.021,20.021,19.189,19.189,44906
2002-05-29,19.258,19.57,19.111,19.189,48050
2002-05-31,19.492,19.492,19.189,19.492,36341
2002-06-03,19.415,19.796,19.337,19.718,36132
2002-06-04,19.415,19.718,19.258,19.337,39895
2002-06-05,19.415,19.57,19.189,19.337,33103
2002-06-06,19.415,19.415,18.505,18.652,145231
2002-06-07,18.271,18.427,18.045,18.348,104195
2002-06-10,18.271,18.427,18.045,18.427,19166
